# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -1451 2 27752 175 2168315 5 /openedx/staticfiles/TIBET/fonts/muli-regular-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1451 2 27752 175 2175579 5 /openedx/staticfiles/HDP/fonts/muli-regular-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1451 2 27752 175 2248245 5 /openedx/staticfiles/NDI/fonts/muli-regular-webfont.8641b3f93596.woff
DUPTYPE_WITHIN_SAME_TREE -1451 2 27752 175 2150035 5 /openedx/staticfiles/RED/fonts/muli-regular-webfont.woff
DUPTYPE_FIRST_OCCURRENCE 7597 4 27790 175 2246496 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniKS-UTF8-H.23efe636bda2.bcmap
DUPTYPE_WITHIN_SAME_TREE -7597 5 27790 175 1978524 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniKS-UTF8-H.23efe636bda2.bcmap
DUPTYPE_WITHIN_SAME_TREE -7597 4 27790 175 2200835 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniKS-UTF8-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7597 5 27790 175 1977610 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniKS-UTF8-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 2105 2 27976 175 2249394 5 /openedx/staticfiles/images/programs/program-certificate-professional-certificate.d3eac51df307.gif
DUPTYPE_WITHIN_SAME_TREE -2105 2 27976 175 2231915 5 /openedx/staticfiles/images/programs/program-certificate-professional-certificate.gif
DUPTYPE_FIRST_OCCURRENCE 1443 2 28076 175 2248333 5 /openedx/staticfiles/HDP/fonts/muli-light-webfont.5663f7d2b532.woff
DUPTYPE_WITHIN_SAME_TREE -1443 2 28076 175 2150038 5 /openedx/staticfiles/RED/fonts/muli-light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1443 2 28076 175 2248229 5 /openedx/staticfiles/RED/fonts/muli-light-webfont.5663f7d2b532.woff
DUPTYPE_WITHIN_SAME_TREE -1443 2 28076 175 2168669 5 /openedx/staticfiles/TIBET/fonts/muli-light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1443 2 28076 175 2175582 5 /openedx/staticfiles/HDP/fonts/muli-light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1443 2 28076 175 2248300 5 /openedx/staticfiles/TIBET/fonts/muli-light-webfont.5663f7d2b532.woff
DUPTYPE_WITHIN_SAME_TREE -1443 2 28076 175 2150926 5 /openedx/staticfiles/NDI/fonts/muli-light-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1443 2 28076 175 2248276 5 /openedx/staticfiles/NDI/fonts/muli-light-webfont.5663f7d2b532.woff
DUPTYPE_FIRST_OCCURRENCE 393 1 28111 175 2251318 5 /openedx/staticfiles/edx-proctoring/CHANGELOG.1a739b024d11.rst
DUPTYPE_WITHIN_SAME_TREE -393 1 28111 175 2232383 5 /openedx/staticfiles/edx-proctoring/CHANGELOG.rst
DUPTYPE_FIRST_OCCURRENCE 5509 3 28129 175 2247410 5 /openedx/staticfiles/js/vendor/pdfjs/l10n.909ae83ff0d1.js
DUPTYPE_WITHIN_SAME_TREE -5509 3 28129 175 2182780 5 /openedx/staticfiles/js/vendor/pdfjs/l10n.js
DUPTYPE_WITHIN_SAME_TREE -5509 4 28129 175 1462670 5 /openedx/staticfiles/studio/js/vendor/pdfjs/l10n.js
DUPTYPE_WITHIN_SAME_TREE -5509 4 28129 175 1462892 5 /openedx/staticfiles/studio/js/vendor/pdfjs/l10n.909ae83ff0d1.js
DUPTYPE_FIRST_OCCURRENCE 4327 3 28204 175 2247878 5 /openedx/staticfiles/certificates/fonts/Domine/Domine-Regular-webfont.11fea26558a8.woff2
DUPTYPE_WITHIN_SAME_TREE -4327 3 28204 175 2232009 5 /openedx/staticfiles/certificates/fonts/Domine/Domine-Regular-webfont.woff2
DUPTYPE_FIRST_OCCURRENCE 326 1 28275 175 2240620 5 /openedx/staticfiles/css/lms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -326 2 28275 175 1188451 5 /openedx/staticfiles/studio/css/cms-style-vendor-tinymce-skin.css
DUPTYPE_FIRST_OCCURRENCE 1436 2 28308 175 2240613 5 /openedx/staticfiles/HDP/css/lms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -1436 3 28308 175 913520 5 /openedx/staticfiles/studio/RED/css/cms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -1436 2 28308 175 2240577 5 /openedx/staticfiles/RED/css/lms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -1436 3 28308 175 913532 5 /openedx/staticfiles/studio/TIBET/css/cms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -1436 2 28308 175 2240604 5 /openedx/staticfiles/TIBET/css/lms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -1436 3 28308 175 913526 5 /openedx/staticfiles/studio/NDI/css/cms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -1436 2 28308 175 2240586 5 /openedx/staticfiles/NDI/css/lms-style-vendor-tinymce-skin.css
DUPTYPE_WITHIN_SAME_TREE -1436 3 28308 175 913538 5 /openedx/staticfiles/studio/HDP/css/cms-style-vendor-tinymce-skin.css
DUPTYPE_FIRST_OCCURRENCE 3643 2 28386 175 2248675 5 /openedx/staticfiles/templates/dashboard/_dashboard_course_listing.300045408776.html
DUPTYPE_WITHIN_SAME_TREE -3643 2 28386 175 2215035 5 /openedx/staticfiles/templates/dashboard/_dashboard_course_listing.html
DUPTYPE_FIRST_OCCURRENCE 325 1 28495 175 2251647 5 /openedx/staticfiles/css/lms-style-vendor-tinymce-skin.8fbbe2cd7f96.css
DUPTYPE_WITHIN_SAME_TREE -325 2 28495 175 2250797 5 /openedx/staticfiles/HDP/css/lms-style-vendor-tinymce-skin.8fbbe2cd7f96.css
DUPTYPE_WITHIN_SAME_TREE -325 2 28495 175 2250783 5 /openedx/staticfiles/NDI/css/lms-style-vendor-tinymce-skin.8fbbe2cd7f96.css
DUPTYPE_WITHIN_SAME_TREE -325 2 28495 175 2250776 5 /openedx/staticfiles/RED/css/lms-style-vendor-tinymce-skin.8fbbe2cd7f96.css
DUPTYPE_WITHIN_SAME_TREE -325 2 28495 175 2250790 5 /openedx/staticfiles/TIBET/css/lms-style-vendor-tinymce-skin.8fbbe2cd7f96.css
DUPTYPE_WITHIN_SAME_TREE -325 7 28495 175 2241447 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/skin.min.8fbbe2cd7f96.css
DUPTYPE_FIRST_OCCURRENCE 2995 2 28572 175 1188910 5 /openedx/staticfiles/studio/css/cms-style-vendor-tinymce-skin.b24337280cef.css
DUPTYPE_WITHIN_SAME_TREE -2995 8 28572 175 1462791 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/skin.min.b24337280cef.css
DUPTYPE_WITHIN_SAME_TREE -2995 3 28572 175 913728 5 /openedx/staticfiles/studio/RED/css/cms-style-vendor-tinymce-skin.b24337280cef.css
DUPTYPE_WITHIN_SAME_TREE -2995 3 28572 175 913746 5 /openedx/staticfiles/studio/HDP/css/cms-style-vendor-tinymce-skin.b24337280cef.css
DUPTYPE_WITHIN_SAME_TREE -2995 3 28572 175 913734 5 /openedx/staticfiles/studio/NDI/css/cms-style-vendor-tinymce-skin.b24337280cef.css
DUPTYPE_WITHIN_SAME_TREE -2995 3 28572 175 913740 5 /openedx/staticfiles/studio/TIBET/css/cms-style-vendor-tinymce-skin.b24337280cef.css
DUPTYPE_FIRST_OCCURRENCE 8323 4 28706 175 2246762 5 /openedx/staticfiles/studio-frontend/node_modules/react/cjs/react-jsx-dev-runtime.development.f36eb55c211f.js
DUPTYPE_WITHIN_SAME_TREE -8323 4 28706 175 2233189 5 /openedx/staticfiles/studio-frontend/node_modules/react/cjs/react-jsx-dev-runtime.development.js
DUPTYPE_FIRST_OCCURRENCE 2507 2 28737 175 2248826 5 /openedx/staticfiles/js/views/fields.80d16c2d9e8d.js
DUPTYPE_WITHIN_SAME_TREE -2507 2 28737 175 2231449 5 /openedx/staticfiles/js/views/fields.js
DUPTYPE_FIRST_OCCURRENCE 8523 4 28888 175 2246832 5 /openedx/staticfiles/studio-frontend/src/components/EditImageModal/index.c2c4c9b10db4.jsx
DUPTYPE_WITHIN_SAME_TREE -8523 4 28888 175 2233269 5 /openedx/staticfiles/studio-frontend/src/components/EditImageModal/index.jsx
DUPTYPE_FIRST_OCCURRENCE 4322 3 28912 175 2247877 5 /openedx/staticfiles/certificates/fonts/Domine/Domine-Bold-webfont.7815153cfc85.woff2
DUPTYPE_WITHIN_SAME_TREE -4322 3 28912 175 2232008 5 /openedx/staticfiles/certificates/fonts/Domine/Domine-Bold-webfont.woff2
DUPTYPE_FIRST_OCCURRENCE 15123 6 29268 175 2242912 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/eo/LC_MESSAGES/text.08f48d0ce5e8.mo
DUPTYPE_WITHIN_SAME_TREE -15123 7 29268 175 2365688 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/eo/LC_MESSAGES/text.08f48d0ce5e8.mo
DUPTYPE_WITHIN_SAME_TREE -15123 7 29268 175 2326238 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/eo/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -15123 7 29268 175 2326356 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/eo/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -15123 6 29268 175 2242863 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/eo/LC_MESSAGES/text.08f48d0ce5e8.mo
DUPTYPE_WITHIN_SAME_TREE -15123 7 29268 175 2365650 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/eo/LC_MESSAGES/text.08f48d0ce5e8.mo
DUPTYPE_WITHIN_SAME_TREE -15123 6 29268 175 2234550 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/eo/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -15123 6 29268 175 2234589 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/eo/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 213 1 29286 175 2251070 5 /openedx/staticfiles/bundles/ProgramListFactory.3d810c28d284.js
DUPTYPE_WITHIN_SAME_TREE -213 2 29286 175 1979039 5 /openedx/staticfiles/studio/bundles/ProgramListFactory.3d810c28d284.js
DUPTYPE_WITHIN_SAME_TREE -213 1 29286 175 2201133 5 /openedx/staticfiles/bundles/ProgramListFactory.js
DUPTYPE_WITHIN_SAME_TREE -213 2 29286 175 1977908 5 /openedx/staticfiles/studio/bundles/ProgramListFactory.js
DUPTYPE_WITHIN_SAME_TREE -213 2 29286 175 1978989 5 /openedx/staticfiles/studio/bundles/ProgramListFactory.5d201b1a64145da8a29e.3d810c28d284.js
DUPTYPE_WITHIN_SAME_TREE -213 1 29286 175 2201083 5 /openedx/staticfiles/bundles/ProgramListFactory.5d201b1a64145da8a29e.js
DUPTYPE_WITHIN_SAME_TREE -213 1 29286 175 2250852 5 /openedx/staticfiles/bundles/ProgramListFactory.5d201b1a64145da8a29e.3d810c28d284.js
DUPTYPE_WITHIN_SAME_TREE -213 2 29286 175 1977858 5 /openedx/staticfiles/studio/bundles/ProgramListFactory.5d201b1a64145da8a29e.js
DUPTYPE_FIRST_OCCURRENCE 8327 4 29317 175 2246760 5 /openedx/staticfiles/studio-frontend/node_modules/react/cjs/react-jsx-runtime.development.fd5930e5d1f8.js
DUPTYPE_WITHIN_SAME_TREE -8327 4 29317 175 2233188 5 /openedx/staticfiles/studio-frontend/node_modules/react/cjs/react-jsx-runtime.development.js
DUPTYPE_FIRST_OCCURRENCE 10558 5 29471 175 2176094 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/clean.css
DUPTYPE_WITHIN_SAME_TREE -10558 6 29471 175 1136634 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/clean.css
DUPTYPE_FIRST_OCCURRENCE 10560 5 29500 175 2176093 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/clean_rtl.css
DUPTYPE_WITHIN_SAME_TREE -10560 6 29500 175 1136633 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/clean_rtl.css
DUPTYPE_FIRST_OCCURRENCE 8217 4 29865 175 2246191 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/css.608ad2c497c0.js
DUPTYPE_WITHIN_SAME_TREE -8217 5 29865 175 1188181 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/css.js
DUPTYPE_WITHIN_SAME_TREE -8217 5 29865 175 1188700 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/css.608ad2c497c0.js
DUPTYPE_WITHIN_SAME_TREE -8217 4 29865 175 2181691 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/css.js
DUPTYPE_FIRST_OCCURRENCE 2543 2 30150 175 2250257 5 /openedx/staticfiles/paragon/coverage/clover.d0ef8746fd94.xml
DUPTYPE_WITHIN_SAME_TREE -2543 2 30150 175 2232521 5 /openedx/staticfiles/paragon/coverage/clover.xml
DUPTYPE_FIRST_OCCURRENCE 6287 3 30222 175 1978880 5 /openedx/staticfiles/studio/js/factories/course_create_rerun.de737f43c502.js
DUPTYPE_WITHIN_SAME_TREE -6287 3 30222 175 1978191 5 /openedx/staticfiles/studio/js/factories/course_create_rerun.js
DUPTYPE_FIRST_OCCURRENCE 5399 3 30234 175 2247598 5 /openedx/staticfiles/js/student_account/views/RegisterView.0e86673c9753.js
DUPTYPE_WITHIN_SAME_TREE -5399 3 30234 175 2231478 5 /openedx/staticfiles/js/student_account/views/RegisterView.js
DUPTYPE_FIRST_OCCURRENCE 951 1 30237 175 2251278 5 /openedx/staticfiles/images/favicon.03ffbbf95a0d.ico
DUPTYPE_WITHIN_SAME_TREE -951 1 30237 175 2231863 5 /openedx/staticfiles/images/favicon.ico
DUPTYPE_FIRST_OCCURRENCE 7243 4 30535 175 2246162 5 /openedx/staticfiles/common/js/discussion/views/discussion_thread_list_view.bcfbc9674890.js
DUPTYPE_WITHIN_SAME_TREE -7243 5 30535 175 913359 5 /openedx/staticfiles/studio/common/js/discussion/views/discussion_thread_list_view.js
DUPTYPE_WITHIN_SAME_TREE -7243 4 30535 175 2175924 5 /openedx/staticfiles/common/js/discussion/views/discussion_thread_list_view.js
DUPTYPE_WITHIN_SAME_TREE -7243 5 30535 175 913570 5 /openedx/staticfiles/studio/common/js/discussion/views/discussion_thread_list_view.bcfbc9674890.js
DUPTYPE_FIRST_OCCURRENCE 5769 3 30637 175 2248212 5 /openedx/staticfiles/proctoring/js/vendor/date.68cc8b523bfb.js
DUPTYPE_WITHIN_SAME_TREE -5769 4 30637 175 2325196 5 /openedx/staticfiles/studio/proctoring/js/vendor/date.js
DUPTYPE_WITHIN_SAME_TREE -5769 9 30637 175 2240734 5 /openedx/staticfiles/mockprock/node_modules/@edx/edx-proctoring/edx_proctoring/static/proctoring/js/vendor/date.68cc8b523bfb.js
DUPTYPE_WITHIN_SAME_TREE -5769 3 30637 175 2234496 5 /openedx/staticfiles/proctoring/js/vendor/date.js
DUPTYPE_WITHIN_SAME_TREE -5769 6 30637 175 2242604 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/vendor/date.68cc8b523bfb.js
DUPTYPE_WITHIN_SAME_TREE -5769 6 30637 175 2232413 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/vendor/date.js
DUPTYPE_WITHIN_SAME_TREE -5769 4 30637 175 2366040 5 /openedx/staticfiles/studio/proctoring/js/vendor/date.68cc8b523bfb.js
DUPTYPE_WITHIN_SAME_TREE -5769 9 30637 175 2232610 5 /openedx/staticfiles/mockprock/node_modules/@edx/edx-proctoring/edx_proctoring/static/proctoring/js/vendor/date.js
DUPTYPE_FIRST_OCCURRENCE 1448 2 30660 175 2248332 5 /openedx/staticfiles/HDP/fonts/muli-lightitalic-webfont.245fb4e97461.woff
DUPTYPE_WITHIN_SAME_TREE -1448 2 30660 175 2175581 5 /openedx/staticfiles/HDP/fonts/muli-lightitalic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1448 2 30660 175 2248247 5 /openedx/staticfiles/NDI/fonts/muli-lightitalic-webfont.245fb4e97461.woff
DUPTYPE_WITHIN_SAME_TREE -1448 2 30660 175 2248299 5 /openedx/staticfiles/TIBET/fonts/muli-lightitalic-webfont.245fb4e97461.woff
DUPTYPE_WITHIN_SAME_TREE -1448 2 30660 175 2150925 5 /openedx/staticfiles/NDI/fonts/muli-lightitalic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1448 2 30660 175 2168342 5 /openedx/staticfiles/TIBET/fonts/muli-lightitalic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1448 2 30660 175 2150037 5 /openedx/staticfiles/RED/fonts/muli-lightitalic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1448 2 30660 175 2248228 5 /openedx/staticfiles/RED/fonts/muli-lightitalic-webfont.245fb4e97461.woff
DUPTYPE_FIRST_OCCURRENCE 2421 2 30678 175 2248442 5 /openedx/staticfiles/js/vendor/date.6adc5fb48423.js
DUPTYPE_WITHIN_SAME_TREE -2421 3 30678 175 1188137 5 /openedx/staticfiles/studio/js/vendor/date.js
DUPTYPE_WITHIN_SAME_TREE -2421 3 30678 175 1188846 5 /openedx/staticfiles/studio/js/vendor/date.6adc5fb48423.js
DUPTYPE_WITHIN_SAME_TREE -2421 2 30678 175 2181643 5 /openedx/staticfiles/js/vendor/date.js
DUPTYPE_FIRST_OCCURRENCE 2477 2 30689 175 2248457 5 /openedx/staticfiles/js/vendor/slick.dataview.514b11f2cd82.js
DUPTYPE_WITHIN_SAME_TREE -2477 3 30689 175 1188861 5 /openedx/staticfiles/studio/js/vendor/slick.dataview.514b11f2cd82.js
DUPTYPE_WITHIN_SAME_TREE -2477 3 30689 175 1188152 5 /openedx/staticfiles/studio/js/vendor/slick.dataview.js
DUPTYPE_WITHIN_SAME_TREE -2477 2 30689 175 2181660 5 /openedx/staticfiles/js/vendor/slick.dataview.js
DUPTYPE_FIRST_OCCURRENCE 5497 3 30721 175 2247359 5 /openedx/staticfiles/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.min.bb369a45843f.js
DUPTYPE_WITHIN_SAME_TREE -5497 3 30721 175 2181771 5 /openedx/staticfiles/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.min.js
DUPTYPE_WITHIN_SAME_TREE -5497 4 30721 175 1188806 5 /openedx/staticfiles/studio/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.min.bb369a45843f.js
DUPTYPE_WITHIN_SAME_TREE -5497 4 30721 175 1188249 5 /openedx/staticfiles/studio/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.min.js
DUPTYPE_FIRST_OCCURRENCE 12973 6 30740 175 2242641 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/external/sizzle/dist/sizzle.min.1dd7b907e78f.map
DUPTYPE_WITHIN_SAME_TREE -12973 6 30740 175 2232895 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/external/sizzle/dist/sizzle.min.map
DUPTYPE_FIRST_OCCURRENCE 15719 7 30801 175 2241393 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Schema.1370788c4105.js
DUPTYPE_WITHIN_SAME_TREE -15719 7 30801 175 2182626 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Schema.js
DUPTYPE_WITHIN_SAME_TREE -15719 8 30801 175 1188576 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Schema.1370788c4105.js
DUPTYPE_WITHIN_SAME_TREE -15719 8 30801 175 1188354 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Schema.js
DUPTYPE_FIRST_OCCURRENCE 1271 1 31113 175 2251188 5 /openedx/staticfiles/templates/book_toc.58ce0137f1bc.xml
DUPTYPE_WITHIN_SAME_TREE -1271 1 31113 175 2208457 5 /openedx/staticfiles/templates/book_toc.xml
DUPTYPE_FIRST_OCCURRENCE 15491 6 31356 175 2244850 5 /openedx/staticfiles/xblock/resources/problem_builder/translations/en/LC_MESSAGES/text.701967352964.po
DUPTYPE_WITHIN_SAME_TREE -15491 7 31356 175 2365566 5 /openedx/staticfiles/studio/xblock/resources/problem_builder/translations/en/LC_MESSAGES/text.701967352964.po
DUPTYPE_WITHIN_SAME_TREE -15491 6 31356 175 2235120 5 /openedx/staticfiles/xblock/resources/problem_builder/translations/en/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -15491 7 31356 175 2325672 5 /openedx/staticfiles/studio/xblock/resources/problem_builder/translations/en/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 10039 5 31704 175 2245302 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/dropdown.js.77ee30dff4b5.map
DUPTYPE_WITHIN_SAME_TREE -10039 5 31704 175 2232650 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/dropdown.js.map
DUPTYPE_FIRST_OCCURRENCE 1439 2 31748 175 2248331 5 /openedx/staticfiles/HDP/fonts/muli-italic-webfont.c250ca49d529.woff
DUPTYPE_WITHIN_SAME_TREE -1439 2 31748 175 2150924 5 /openedx/staticfiles/NDI/fonts/muli-italic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1439 2 31748 175 2175580 5 /openedx/staticfiles/HDP/fonts/muli-italic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1439 2 31748 175 2168317 5 /openedx/staticfiles/TIBET/fonts/muli-italic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1439 2 31748 175 2150036 5 /openedx/staticfiles/RED/fonts/muli-italic-webfont.woff
DUPTYPE_WITHIN_SAME_TREE -1439 2 31748 175 2248298 5 /openedx/staticfiles/TIBET/fonts/muli-italic-webfont.c250ca49d529.woff
DUPTYPE_WITHIN_SAME_TREE -1439 2 31748 175 2248227 5 /openedx/staticfiles/RED/fonts/muli-italic-webfont.c250ca49d529.woff
DUPTYPE_WITHIN_SAME_TREE -1439 2 31748 175 2248246 5 /openedx/staticfiles/NDI/fonts/muli-italic-webfont.c250ca49d529.woff
DUPTYPE_FIRST_OCCURRENCE 10539 5 31795 175 2245890 5 /openedx/staticfiles/js/bower/sinon/test/util/fake-server-test.f357ae890a20.js
DUPTYPE_WITHIN_SAME_TREE -10539 5 31795 175 2234320 5 /openedx/staticfiles/js/bower/sinon/test/util/fake-server-test.js
DUPTYPE_WITHIN_SAME_TREE -10539 6 31795 175 2324911 5 /openedx/staticfiles/studio/js/bower/sinon/test/util/fake-server-test.js
DUPTYPE_WITHIN_SAME_TREE -10539 9 31795 175 2234863 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-test.js
DUPTYPE_WITHIN_SAME_TREE -10539 10 31795 175 2365216 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-test.f357ae890a20.js
DUPTYPE_WITHIN_SAME_TREE -10539 10 31795 175 2325808 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-test.js
DUPTYPE_WITHIN_SAME_TREE -10539 9 31795 175 2240755 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/util/fake-server-test.f357ae890a20.js
DUPTYPE_WITHIN_SAME_TREE -10539 6 31795 175 2365717 5 /openedx/staticfiles/studio/js/bower/sinon/test/util/fake-server-test.f357ae890a20.js
DUPTYPE_FIRST_OCCURRENCE 321 1 31818 175 2251649 5 /openedx/staticfiles/css/lms-style-student-notes.a35233ec9b00.css
DUPTYPE_WITHIN_SAME_TREE -321 3 31818 175 2247412 5 /openedx/staticfiles/css/vendor/edxnotes/annotator.min.a35233ec9b00.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2250778 5 /openedx/staticfiles/RED/css/lms-style-student-notes.a35233ec9b00.css
DUPTYPE_WITHIN_SAME_TREE -321 4 31818 175 1188810 5 /openedx/staticfiles/studio/css/vendor/edxnotes/annotator.min.a35233ec9b00.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2250792 5 /openedx/staticfiles/TIBET/css/lms-style-student-notes.a35233ec9b00.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2250785 5 /openedx/staticfiles/NDI/css/lms-style-student-notes.a35233ec9b00.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2250799 5 /openedx/staticfiles/HDP/css/lms-style-student-notes.a35233ec9b00.css
DUPTYPE_WITHIN_SAME_TREE -321 1 31818 175 2240622 5 /openedx/staticfiles/css/lms-style-student-notes.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2240588 5 /openedx/staticfiles/NDI/css/lms-style-student-notes.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2240615 5 /openedx/staticfiles/HDP/css/lms-style-student-notes.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2240579 5 /openedx/staticfiles/RED/css/lms-style-student-notes.css
DUPTYPE_WITHIN_SAME_TREE -321 4 31818 175 1188416 5 /openedx/staticfiles/studio/css/vendor/edxnotes/annotator.min.css
DUPTYPE_WITHIN_SAME_TREE -321 3 31818 175 2200642 5 /openedx/staticfiles/css/vendor/edxnotes/annotator.min.css
DUPTYPE_WITHIN_SAME_TREE -321 2 31818 175 2240606 5 /openedx/staticfiles/TIBET/css/lms-style-student-notes.css
DUPTYPE_FIRST_OCCURRENCE 53 1 32239 175 2251050 5 /openedx/staticfiles/bundles/AxiosJwtTokenService.0c8fb59c1a39.js
DUPTYPE_WITHIN_SAME_TREE -53 2 32239 175 1977888 5 /openedx/staticfiles/studio/bundles/AxiosJwtTokenService.js
DUPTYPE_WITHIN_SAME_TREE -53 2 32239 175 1977873 5 /openedx/staticfiles/studio/bundles/AxiosJwtTokenService.d132e1daaa662dcd716e.js
DUPTYPE_WITHIN_SAME_TREE -53 1 32239 175 2201098 5 /openedx/staticfiles/bundles/AxiosJwtTokenService.d132e1daaa662dcd716e.js
DUPTYPE_WITHIN_SAME_TREE -53 1 32239 175 2201113 5 /openedx/staticfiles/bundles/AxiosJwtTokenService.js
DUPTYPE_WITHIN_SAME_TREE -53 2 32239 175 1979004 5 /openedx/staticfiles/studio/bundles/AxiosJwtTokenService.d132e1daaa662dcd716e.0c8fb59c1a39.js
DUPTYPE_WITHIN_SAME_TREE -53 1 32239 175 2251035 5 /openedx/staticfiles/bundles/AxiosJwtTokenService.d132e1daaa662dcd716e.0c8fb59c1a39.js
DUPTYPE_WITHIN_SAME_TREE -53 2 32239 175 1979019 5 /openedx/staticfiles/studio/bundles/AxiosJwtTokenService.0c8fb59c1a39.js
DUPTYPE_FIRST_OCCURRENCE 2465 2 32413 175 2248456 5 /openedx/staticfiles/js/vendor/jquery.ui.draggable.27cd269b5b51.js
DUPTYPE_WITHIN_SAME_TREE -2465 3 32413 175 1188860 5 /openedx/staticfiles/studio/js/vendor/jquery.ui.draggable.27cd269b5b51.js
